15
0.00 69.72 64.89 75.55 73.48 64.25 66.28 74.55 56.64 69.36 69.47 80.36 77.73 64.61 67.29
69.72 0.00 7.72 10.14 10.24 14.74 13.23 5.58 18.00 16.49 5.71 13.05 12.51 9.24 7.09
64.89 7.72 0.00 10.80 9.10 7.46 6.61 10.28 10.51 10.88 4.61 15.49 13.17 9.94 12.77
75.55 10.14 10.80 0.00 11.95 12.95 10.65 5.74 19.68 10.86 6.52 4.92 13.42 10.95 8.35
73.48 10.24 9.10 11.95 0.00 10.47 8.17 7.05 17.34 8.53 5.43 7.31 4.25 8.96 6.68
64.25 14.74 7.46 12.95 10.47 0.00 10.10 15.42 7.62 5.56 9.73 17.76 14.47 5.81 7.70
66.28 13.23 6.61 10.65 8.17 10.10 0.00 13.36 9.65 4.55 7.88 15.46 12.18 5.09 6.15
74.55 5.58 10.28 5.74 7.05 15.42 13.36 0.00 20.64 15.18 5.95 7.54 7.67 11.25 8.35
56.64 18.00 10.51 19.68 17.34 7.62 9.65 20.64 0.00 12.97 14.72 24.59 21.55 9.40 12.30
69.36 16.49 10.88 10.86 8.53 5.56 4.55 15.18 12.97 0.00 10.79 15.00 11.48 9.49 9.80
69.47 5.71 4.61 6.52 5.43 9.73 7.88 5.95 14.72 10.79 0.00 10.99 9.00 5.33 12.11
80.36 13.05 15.49 4.92 7.31 17.76 15.46 7.54 24.59 15.00 10.99 0.00 11.56 15.79 13.07
77.73 12.51 13.17 13.42 4.25 14.47 12.18 7.67 21.55 11.48 9.00 11.56 0.00 13.17 10.71
64.61 9.24 9.94 10.95 8.96 5.81 5.09 11.25 9.40 9.49 5.33 15.79 13.17 0.00 11.24
67.29 7.09 12.77 8.35 6.68 7.70 6.15 8.35 12.30 9.80 12.11 13.07 10.71 11.24 0.00
0	0	1700	0	0	0
1	38	118	1	0	14
2	48	128	1	0	13
3	61	141	1	0	7
4	75	155	1	0	9
5	94	174	1	0	8
6	117	197	1	0	11
7	148	228	-1	3	0
8	214	294	-1	5	0
9	250	330	-1	4	0
10	273	353	1	0	12
11	294	374	-1	6	0
12	315	395	-1	10	0
13	336	416	-1	2	0
14	354	434	-1	1	0
C:
0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2
1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0
Time:
0	15
15	30
30	45
45	60
60	75
75	90
90	105
105	120
120	135
135	150
150	165
165	180
180	195
195	210
210	225
225	240
240	255
255	270
270	285
285	300
300	315
315	330
330	345
345	360
360	375
375	390
390	405
405	420
420	435
435	450
450	465
465	480
480	495
495	510
510	525
525	540
540	555
555	570
570	585
585	600
600	615
615	630
630	645
645	660
660	675
675	690
690	705
705	720
720	735
735	750
750	765
765	780
780	795
795	810
810	825
825	840
840	855
855	870
870	885
885	900
900	915
915	930
930	945
945	960
960	975
975	990
990	1005
1005	1020
1020	1035
1035	1050
1050	1065
1065	1080
1080	1700
Speed:
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
