15
0.00 66.06 71.02 61.70 81.87 53.05 55.11 73.58 70.83 87.02 63.07 64.36 49.70 70.29 74.18
66.06 0.00 13.43 5.16 17.48 14.15 10.96 7.71 13.14 26.78 7.86 16.36 16.36 7.65 19.64
71.02 13.43 0.00 13.10 24.16 24.68 19.87 11.67 25.53 35.30 21.23 12.89 23.77 19.46 31.75
61.70 5.16 13.10 0.00 22.63 11.68 7.24 11.94 17.28 31.81 9.81 16.63 12.19 12.44 23.72
81.87 17.48 24.16 22.63 0.00 28.83 27.48 12.84 12.54 11.28 18.82 19.58 32.88 11.59 14.30
53.05 14.15 24.68 11.68 28.83 0.00 5.08 21.83 18.53 35.04 10.08 13.10 6.09 17.25 23.45
55.11 10.96 19.87 7.24 27.48 5.08 0.00 18.58 19.00 35.11 10.06 9.39 5.46 16.08 24.77
73.58 7.71 11.67 11.94 12.84 21.83 18.58 0.00 14.98 23.75 14.08 9.23 23.91 9.12 20.71
70.83 13.14 25.53 17.28 12.54 18.53 19.00 14.98 0.00 16.51 8.95 14.86 23.78 6.08 6.50
87.02 26.78 35.30 31.81 11.28 35.04 35.11 23.75 16.51 0.00 25.25 28.87 40.15 19.44 13.16
63.07 7.86 21.23 9.81 18.82 10.08 10.06 14.08 8.95 25.25 0.00 8.50 14.90 7.34 14.82
64.36 16.36 12.89 16.63 19.58 13.10 9.39 9.23 14.86 28.87 8.50 0.00 14.68 9.62 21.36
49.70 16.36 23.77 12.19 32.88 6.09 5.46 23.91 23.78 40.15 14.90 14.68 0.00 21.40 29.14
70.29 7.65 19.46 12.44 11.59 17.25 16.08 9.12 6.08 19.44 7.34 9.62 21.40 0.00 12.36
74.18 19.64 31.75 23.72 14.30 23.45 24.77 20.71 6.50 13.16 14.82 21.36 29.14 12.36 0.00
0	0	1700	0	0	0
1	38	118	1	0	13
2	55	135	1	0	5
3	74	154	1	0	8
4	117	197	1	0	14
5	198	278	-1	2	0
6	216	296	1	0	10
7	273	353	1	0	12
8	301	381	-1	3	0
9	328	408	1	0	11
10	368	448	-1	6	0
11	380	460	-1	9	0
12	421	501	-1	7	0
13	486	566	-1	1	0
14	517	597	-1	4	0
C:
0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2
1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2
1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2
1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2
1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0
Time:
0	15
15	30
30	45
45	60
60	75
75	90
90	105
105	120
120	135
135	150
150	165
165	180
180	195
195	210
210	225
225	240
240	255
255	270
270	285
285	300
300	315
315	330
330	345
345	360
360	375
375	390
390	405
405	420
420	435
435	450
450	465
465	480
480	495
495	510
510	525
525	540
540	555
555	570
570	585
585	600
600	615
615	630
630	645
645	660
660	675
675	690
690	705
705	720
720	735
735	750
750	765
765	780
780	795
795	810
810	825
825	840
840	855
855	870
870	885
885	900
900	915
915	930
930	945
945	960
960	975
975	990
990	1005
1005	1020
1020	1035
1035	1050
1050	1065
1065	1080
1080	2000
Speed:
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
