21
0.00 48.43 76.32 50.44 82.42 62.60 70.95 75.10 67.84 61.43 105.35 73.31 54.98 69.99 71.44 107.32 70.13 69.13 105.47 82.27 34.87
48.43 0.00 30.26 30.53 34.52 16.51 25.81 27.53 22.71 15.35 58.81 24.89 9.64 22.07 25.12 65.58 21.97 27.29 61.58 34.09 17.36
76.32 30.26 0.00 55.82 9.89 13.98 5.61 23.14 8.52 15.18 29.06 13.84 21.64 10.38 27.21 36.33 19.35 11.03 31.49 11.75 47.61
50.44 30.53 55.82 0.00 55.64 44.44 53.02 39.81 50.40 43.54 80.64 44.52 39.51 45.56 34.29 92.10 38.74 56.42 86.62 54.06 21.68
82.42 34.52 9.89 55.64 0.00 20.26 14.70 17.93 16.76 21.34 25.20 11.16 27.58 12.48 23.15 38.09 16.92 20.86 31.51 21.02 51.28
62.60 16.51 13.98 44.44 20.26 0.00 9.30 22.12 6.24 13.61 42.97 14.36 7.68 8.83 23.38 49.14 15.90 12.09 45.09 20.66 33.85
70.95 25.81 5.61 53.02 14.70 9.30 0.00 24.23 13.92 10.46 34.40 14.80 16.70 9.53 27.36 39.87 19.24 6.77 35.83 16.10 43.14
75.10 27.53 23.14 39.81 17.93 22.12 24.23 0.00 23.81 22.44 41.49 9.48 25.73 14.94 5.61 56.01 6.38 30.75 49.26 15.75 40.97
67.84 22.71 8.52 50.40 16.76 6.24 13.92 23.81 0.00 7.36 37.50 14.68 13.53 8.88 26.34 42.90 18.29 7.15 38.98 17.83 40.02
61.43 15.35 15.18 43.54 21.34 13.61 10.46 22.44 7.36 0.00 44.16 15.02 6.49 9.67 23.41 50.26 16.15 12.90 46.27 21.68 32.68
105.35 58.81 29.06 80.64 25.20 42.97 34.40 41.49 37.50 44.16 0.00 36.33 50.65 36.99 47.08 20.83 41.93 37.23 12.49 26.59 75.97
73.31 24.89 13.84 44.52 11.16 14.36 14.80 9.48 14.68 15.02 36.33 0.00 19.96 5.91 13.40 48.39 5.96 21.42 42.30 9.86 40.90
54.98 9.64 21.64 39.51 27.58 7.68 16.70 25.73 13.53 6.49 50.65 19.96 0.00 15.41 25.33 56.16 19.39 17.65 52.50 27.71 26.65
69.99 22.07 10.38 45.56 12.48 8.83 9.53 14.94 8.88 9.67 36.99 5.91 15.41 0.00 17.83 46.54 9.71 15.84 41.25 12.34 39.01
71.44 25.12 27.21 34.29 23.15 23.38 27.36 5.61 26.34 23.41 47.08 13.40 25.33 17.83 0.00 61.20 8.11 33.48 54.62 21.09 36.87
107.32 65.58 36.33 92.10 38.09 49.14 39.87 56.01 42.90 50.26 20.83 48.39 56.16 46.54 61.20 0.00 54.34 39.05 8.37 40.29 82.80
70.13 21.97 19.35 38.74 16.92 15.90 19.24 6.38 18.29 16.15 41.93 5.96 19.39 9.71 8.11 54.34 0.00 25.40 48.24 15.33 36.71
69.13 27.29 11.03 56.42 20.86 12.09 6.77 30.75 7.15 12.90 37.23 21.42 17.65 15.84 33.48 39.05 25.40 0.00 36.37 22.52 44.10
105.47 61.58 31.49 86.62 31.51 45.09 35.83 49.26 38.98 46.27 12.49 42.30 52.50 41.25 54.62 8.37 48.24 36.37 0.00 33.54 78.94
82.27 34.09 11.75 54.06 21.02 20.66 16.10 15.75 17.83 21.68 26.59 9.86 27.71 12.34 21.09 40.29 15.33 22.52 33.54 0.00 50.56
34.87 17.36 47.61 21.68 51.28 33.85 43.14 40.97 40.02 32.68 75.97 40.90 26.65 39.01 36.87 82.80 36.71 44.10 78.94 50.56 0.00
0	0	1700	0	0	0
1	13	93	1	0	8
2	50	130	1	0	4
3	150	230	1	0	5
4	294	374	-1	2	0
5	328	408	-1	3	0
6	343	423	1	0	19
7	380	460	1	0	18
8	445	525	-1	1	0
9	471	551	1	0	17
10	571	651	1	0	11
11	626	706	-1	10	0
12	655	735	1	0	16
13	675	755	1	0	15
14	702	782	1	0	20
15	816	896	-1	13	0
16	907	987	-1	12	0
17	941	1021	-1	9	0
18	985	1065	-1	7	0
19	1022	1102	-1	6	0
20	1074	1154	-1	14	0
C:
0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
3 3 3 0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
3 3 3 3 3 3 3 3 3 3 0 3 3 3 3 3 3 3 3 3 3 3
1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2
1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3 3 3 3
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0
Time:
0	15
15	30
30	45
45	60
60	75
75	90
90	105
105	120
120	135
135	150
150	165
165	180
180	195
195	210
210	225
225	240
240	255
255	270
270	285
285	300
300	315
315	330
330	345
345	360
360	375
375	390
390	405
405	420
420	435
435	450
450	465
465	480
480	495
495	510
510	525
525	540
540	555
555	570
570	585
585	600
600	615
615	630
630	645
645	660
660	675
675	690
690	705
705	720
720	735
735	750
750	765
765	780
780	795
795	810
810	825
825	840
840	855
855	870
870	885
885	900
900	915
915	930
930	945
945	960
960	975
975	990
990	1005
1005	1020
1020	1035
1035	1050
1050	1065
1065	1080
1080	2000
Speed:
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
