21
0.00 61.85 70.63 75.62 71.65 70.59 61.02 76.83 73.31 69.37 67.80 67.01 69.17 76.85 72.63 67.57 81.50 64.18 88.28 72.52 74.70
61.85 0.00 19.18 23.49 13.97 21.63 10.00 18.38 23.69 15.17 6.74 8.79 16.79 24.65 20.06 13.56 23.45 11.81 30.56 12.99 23.40
70.63 19.18 0.00 5.21 7.82 8.82 11.50 9.85 4.51 4.19 14.75 10.80 11.41 6.51 9.10 5.62 12.38 8.18 18.10 10.76 4.62
75.62 23.49 5.21 0.00 10.33 5.27 16.62 9.57 9.72 8.41 18.21 14.76 7.32 11.65 13.32 10.25 9.72 13.23 13.93 12.85 9.47
71.65 13.97 7.82 10.33 0.00 10.77 10.66 5.19 11.66 4.30 8.00 5.37 6.27 11.28 7.52 4.97 10.13 7.82 17.27 10.61 10.62
70.59 21.63 8.82 5.27 10.77 0.00 13.18 12.42 11.92 7.04 17.57 13.52 5.02 6.38 11.21 8.18 14.21 10.13 19.15 13.71 4.20
61.02 10.00 11.50 16.62 10.66 13.18 0.00 15.82 15.72 8.73 9.95 6.84 9.31 17.91 13.09 6.80 20.52 12.42 27.47 12.01 16.12
76.83 18.38 9.85 9.57 5.19 12.42 15.82 0.00 12.11 8.20 11.81 10.31 9.49 9.98 8.47 9.61 5.11 12.81 12.27 5.42 10.38
73.31 23.69 4.51 9.72 11.66 11.92 15.72 12.11 0.00 8.62 19.09 15.25 6.90 11.02 13.53 10.13 12.87 12.53 17.05 14.48 9.13
69.37 15.17 4.19 8.41 4.30 7.04 8.73 8.20 8.62 0.00 10.56 6.63 10.58 9.63 4.90 9.27 12.23 5.32 18.92 7.18 8.24
67.80 6.74 14.75 18.21 8.00 17.57 9.95 11.81 19.09 10.56 0.00 4.22 12.55 19.23 15.09 9.56 16.83 9.60 23.88 6.40 18.36
67.01 8.79 10.80 14.76 5.37 13.52 6.84 10.31 15.25 6.63 4.22 0.00 8.51 15.89 11.41 5.40 15.39 5.58 22.55 5.52 14.75
69.17 16.79 11.41 7.32 6.27 5.02 9.31 9.49 6.90 10.58 12.55 8.51 0.00 8.60 13.44 11.24 12.91 5.91 19.20 9.20 6.89
76.85 24.65 6.51 11.65 11.28 6.38 17.91 9.98 11.02 9.63 19.23 15.89 8.60 0.00 4.83 11.50 9.45 14.51 13.06 13.68 10.57
72.63 20.06 9.10 13.32 7.52 11.21 13.09 8.47 13.53 4.90 15.09 11.41 13.44 4.83 0.00 6.70 10.48 9.68 16.06 10.34 13.14
67.57 13.56 5.62 10.25 4.97 8.18 6.80 9.61 10.13 9.27 9.56 5.40 11.24 11.50 6.70 0.00 13.95 10.98 20.76 7.47 9.98
81.50 23.45 12.38 9.72 10.13 14.21 20.52 5.11 12.87 12.23 16.83 15.39 12.91 9.45 10.48 13.95 0.00 17.32 7.17 10.47 10.84
64.18 11.81 8.18 13.23 7.82 10.13 12.42 12.81 12.53 5.32 9.60 5.58 5.91 14.51 9.68 10.98 17.32 0.00 24.17 9.73 12.78
88.28 30.56 18.10 13.93 17.27 19.15 27.47 12.27 17.05 18.92 23.88 22.55 19.20 13.06 16.06 20.76 7.17 24.17 0.00 17.58 15.09
72.52 12.99 10.76 12.85 10.61 13.71 12.01 5.42 14.48 7.18 6.40 5.52 9.20 13.68 10.34 7.47 10.47 9.73 17.58 0.00 13.28
74.70 23.40 4.62 9.47 10.62 4.20 16.12 10.38 9.13 8.24 18.36 14.75 6.89 10.57 13.14 9.98 10.84 12.78 15.09 13.28 0.00
0	0	1700	0	0	0
1	30	110	1	0	17
2	54	134	1	0	4
3	60	140	1	0	10
4	72	152	-1	2	0
5	87	167	1	0	14
6	117	197	1	0	18
7	155	235	1	0	20
8	195	275	1	0	19
9	219	299	1	0	12
10	248	328	-1	3	0
11	259	339	1	0	13
12	275	355	-1	9	0
13	291	371	-1	11	0
14	300	380	-1	5	0
15	312	392	1	0	16
16	334	414	-1	15	0
17	362	442	-1	1	0
18	412	492	-1	6	0
19	463	543	-1	8	0
20	504	584	-1	7	0
C:
0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0
Time:
0	15
15	30
30	45
45	60
60	75
75	90
90	105
105	120
120	135
135	150
150	165
165	180
180	195
195	210
210	225
225	240
240	255
255	270
270	285
285	300
300	315
315	330
330	345
345	360
360	375
375	390
390	405
405	420
420	435
435	450
450	465
465	480
480	495
495	510
510	525
525	540
540	555
555	570
570	585
585	600
600	615
615	630
630	645
645	660
660	675
675	690
690	705
705	720
720	735
735	750
750	765
765	780
780	795
795	810
810	825
825	840
840	855
855	870
870	885
885	900
900	915
915	930
930	945
945	960
960	975
975	990
990	1005
1005	1020
1020	1035
1035	1050
1050	1065
1065	1080
1080	2000
Speed:
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
