21
0.00 67.82 82.45 54.65 83.17 57.35 69.31 64.00 66.16 74.89 82.08 71.46 57.57 88.82 57.69 90.88 72.57 80.80 60.91 87.99 61.81
67.82 0.00 14.95 13.32 15.51 10.47 12.38 17.24 8.61 16.98 19.78 4.55 12.31 21.02 10.21 35.21 6.62 18.31 6.92 28.17 21.84
82.45 14.95 0.00 27.80 12.84 25.28 13.53 24.14 17.46 21.60 18.48 10.99 25.32 6.94 24.80 33.90 10.06 17.66 21.80 25.76 28.91
54.65 13.32 27.80 0.00 28.52 11.61 14.82 16.10 12.77 25.80 31.05 16.81 5.14 34.21 10.23 44.73 18.03 29.58 6.66 38.86 18.36
83.17 15.51 12.84 28.52 0.00 25.91 14.05 25.31 18.48 21.04 17.57 11.74 26.20 5.90 25.49 32.84 10.98 16.81 22.40 24.69 30.10
57.35 10.47 25.28 11.61 25.91 0.00 11.96 17.01 11.87 22.43 27.65 14.37 6.47 31.48 11.56 41.37 15.85 26.19 14.05 35.46 20.00
69.31 12.38 13.53 14.82 14.05 11.96 0.00 17.89 9.19 16.48 18.76 16.94 13.66 19.53 11.71 34.39 5.76 17.31 8.41 27.20 22.59
64.00 17.24 24.14 16.10 25.31 17.01 17.89 0.00 8.71 34.22 36.42 16.42 10.97 30.99 15.57 52.26 15.52 35.02 16.58 44.88 4.91
66.16 8.61 17.46 12.77 18.48 11.87 9.19 8.71 0.00 25.57 27.77 7.99 8.65 24.38 10.67 43.55 7.66 26.35 9.87 36.23 13.46
74.89 16.98 21.60 25.80 21.04 22.43 16.48 34.22 25.57 0.00 7.64 19.00 27.48 23.07 23.23 18.96 20.90 6.77 19.96 13.46 38.75
82.08 19.78 18.48 31.05 17.57 27.65 18.76 36.42 27.77 7.64 0.00 20.08 31.69 17.77 28.16 16.13 21.44 14.41 24.63 8.47 41.23
71.46 4.55 10.99 16.81 11.74 14.37 16.94 16.42 7.99 19.00 20.08 0.00 14.60 17.53 13.82 36.09 11.17 18.72 10.96 28.54 21.29
57.57 12.31 25.32 5.14 26.20 6.47 13.66 10.97 8.65 27.48 31.69 14.60 0.00 32.06 5.09 46.38 15.26 30.21 7.58 39.89 13.56
88.82 21.02 6.94 34.21 5.90 31.48 19.53 30.99 24.38 23.07 17.77 17.53 32.06 0.00 31.15 31.31 16.88 17.48 27.93 23.30 35.72
57.69 10.21 24.80 10.23 25.49 11.56 11.71 15.57 10.67 23.23 28.16 13.82 5.09 31.15 0.00 42.19 15.16 26.69 12.67 36.10 18.59
90.88 35.21 33.90 44.73 32.84 41.37 34.39 52.26 43.55 18.96 16.13 36.09 46.38 31.31 42.19 0.00 37.53 17.41 38.90 8.15 56.99
72.57 6.62 10.06 18.03 10.98 15.85 5.76 15.52 7.66 20.90 21.44 11.17 15.26 16.88 15.16 37.53 0.00 20.12 12.59 29.83 20.43
80.80 18.31 17.66 29.58 16.81 26.19 17.31 35.02 26.35 6.77 14.41 18.72 30.21 17.48 26.69 17.41 20.12 0.00 23.15 9.89 39.81
60.91 6.92 21.80 6.66 22.40 14.05 8.41 16.58 9.87 19.96 24.63 10.96 7.58 27.93 12.67 38.90 12.59 23.15 0.00 32.64 20.26
87.99 28.17 25.76 38.86 24.69 35.46 27.20 44.88 36.23 13.46 8.47 28.54 39.89 23.30 36.10 8.15 29.83 9.89 32.64 0.00 49.70
61.81 21.84 28.91 18.36 30.10 20.00 22.59 4.91 13.46 38.75 41.23 21.29 13.56 35.72 18.59 56.99 20.43 39.81 20.26 49.70 0.00
0	0	1700	0	0	0
1	35	115	1	0	7
2	56	136	1	0	3
3	102	182	-1	2	0
4	181	261	1	0	9
5	261	341	1	0	19
6	286	366	1	0	13
7	321	401	-1	1	0
8	334	414	1	0	15
9	374	454	-1	4	0
10	389	469	1	0	16
11	444	524	1	0	20
12	493	573	1	0	14
13	563	643	-1	6	0
14	612	692	-1	12	0
15	670	750	-1	8	0
16	727	807	-1	10	0
17	770	850	1	0	18
18	818	898	-1	17	0
19	880	960	-1	5	0
20	950	1030	-1	11	0
C:
0 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2
1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2 2
2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2 2 2 2
1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1
2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2 2 2 2 2
1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3 3 3 3 3
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2 2 2 2
1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0 3 3
2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 0 2
3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 0
Time:
0	15
15	30
30	45
45	60
60	75
75	90
90	105
105	120
120	135
135	150
150	165
165	180
180	195
195	210
210	225
225	240
240	255
255	270
270	285
285	300
300	315
315	330
330	345
345	360
360	375
375	390
390	405
405	420
420	435
435	450
450	465
465	480
480	495
495	510
510	525
525	540
540	555
555	570
570	585
585	600
600	615
615	630
630	645
645	660
660	675
675	690
690	705
705	720
720	735
735	750
750	765
765	780
780	795
795	810
810	825
825	840
840	855
855	870
870	885
885	900
900	915
915	930
930	945
945	960
960	975
975	990
990	1005
1005	1020
1020	1035
1035	1050
1050	1065
1065	1080
1080	2000
Speed:
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
0.925	0.85	0.925	1	0.8325	0.765	0.8325	0.9	0.4625	0.425	0.4625	0.5	0.30525	0.2805	0.30525	0.33	0.37	0.34	0.37	0.4	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.37	0.34	0.37	0.4	0.30525	0.2805	0.30525	0.33	0.4625	0.425	0.4625	0.5	0.6475	0.595	0.6475	0.7	0.74	0.68	0.74	0.8	0.6475	0.595	0.6475	0.7	0.4625	0.425	0.4625	0.5	0.555	0.51	0.555	0.6	0.6475	0.595	0.6475	0.7	0.8325	0.765	0.8325	0.9	0.925	0.85	0.925	1	1
